hipid	total_tcrs	TCRBV01	TCRBV02	TCRBV03	TCRBV04	TCRBV05	TCRBV06	TCRBV07	TCRBV08	TCRBV09	TCRBV10	TCRBV11	TCRBV12	TCRBV13	TCRBV14	TCRBV15	TCRBV16	TCRBV17	TCRBV18	TCRBV19	TCRBV20	TCRBV21	TCRBV22	TCRBV23	TCRBV24	TCRBV25	TCRBV26	TCRBV27	TCRBV28	TCRBV29	TCRBV30	TCRBVA
HIP13554	43584	0.006539	0.016222	0.041116	0.033361	0.093016	0.133443	0.116717	0.000023	0.023885	0.044236	0.040864	0.056466	0.004176	0.020352	0.012941	0.000390	0.000298	0.016795	0.033338	0.056856	0.073330	0.000000	0.024527	0.039923	0.012872	0.000000	0.043204	0.025422	0.018539	0.010944	0.000206
HIP13567	52290	0.006579	0.012431	0.044961	0.044196	0.075062	0.129432	0.122987	0.000019	0.028897	0.040122	0.033161	0.041691	0.004169	0.019124	0.013349	0.000402	0.000000	0.013004	0.032855	0.068292	0.064678	0.000038	0.022662	0.028514	0.012545	0.000000	0.048996	0.048900	0.019832	0.022930	0.000172
HIP13592	51058	0.009499	0.024012	0.019096	0.023777	0.105410	0.132575	0.100866	0.000020	0.030651	0.046829	0.034294	0.055192	0.004093	0.017059	0.010204	0.000431	0.000000	0.012809	0.035254	0.064084	0.056504	0.000059	0.022739	0.052489	0.016080	0.000020	0.045145	0.029418	0.022465	0.028673	0.000255
HIP13610	45214	0.008825	0.019950	0.027735	0.028730	0.109922	0.143053	0.115628	0.000000	0.027801	0.045959	0.044654	0.060623	0.004777	0.019352	0.011368	0.000376	0.000199	0.014664	0.034237	0.054983	0.064914	0.000022	0.022803	0.046203	0.012784	0.000022	0.038594	0.004888	0.016057	0.020724	0.000155
HIP13625	22867	0.017973	0.011458	0.014519	0.038483	0.115975	0.144619	0.086806	0.000000	0.039358	0.027332	0.024402	0.048454	0.005335	0.016968	0.010758	0.000219	0.000175	0.027463	0.034023	0.100538	0.012769	0.000000	0.016268	0.050160	0.018892	0.000000	0.030787	0.015831	0.038877	0.051559	0.000000
HIP13627	30564	0.005857	0.015737	0.032816	0.038051	0.098874	0.135650	0.129924	0.000000	0.030428	0.042599	0.031868	0.058926	0.003992	0.018584	0.010012	0.000720	0.000000	0.015705	0.034910	0.050877	0.058402	0.000065	0.023655	0.029185	0.011386	0.000000	0.043155	0.040080	0.016163	0.022216	0.000164
HIP13636	96192	0.006685	0.015500	0.046178	0.045440	0.078707	0.128067	0.111007	0.000010	0.029847	0.039359	0.034161	0.046293	0.005208	0.020511	0.012059	0.000301	0.000177	0.014201	0.029919	0.068675	0.064694	0.000062	0.021842	0.036396	0.014928	0.000000	0.051106	0.030782	0.021436	0.026260	0.000187
HIP13654	60112	0.008301	0.018432	0.029561	0.036731	0.100812	0.137660	0.110178	0.000000	0.029362	0.045066	0.028364	0.050972	0.004708	0.020029	0.012077	0.000632	0.000017	0.014323	0.031724	0.051038	0.057459	0.000083	0.023672	0.037713	0.015105	0.000000	0.063764	0.026251	0.020828	0.024920	0.000216
HIP13658	80492	0.006758	0.013368	0.048651	0.043507	0.087425	0.140884	0.109377	0.000025	0.031705	0.038786	0.034326	0.053807	0.004783	0.018548	0.010585	0.000149	0.000224	0.011430	0.028823	0.071858	0.058925	0.000062	0.022213	0.056515	0.015467	0.000000	0.038898	0.008063	0.018151	0.026475	0.000211
HIP13661	29711	0.008482	0.017266	0.024604	0.040187	0.119047	0.149810	0.099391	0.000000	0.025647	0.049005	0.030359	0.050082	0.005015	0.015752	0.012251	0.000404	0.000000	0.010905	0.028003	0.057992	0.042913	0.000034	0.019690	0.039985	0.016189	0.000000	0.041231	0.042308	0.022652	0.030696	0.000101
HIP13663	51282	0.006923	0.015483	0.027807	0.036914	0.103311	0.127550	0.114485	0.000000	0.029757	0.043115	0.030791	0.061055	0.005226	0.019130	0.012675	0.000741	0.000000	0.016341	0.034983	0.056862	0.060879	0.000117	0.026150	0.047034	0.015074	0.000000	0.043037	0.025506	0.020904	0.017979	0.000176
HIP13667	27103	0.005977	0.009593	0.032543	0.056857	0.079216	0.131941	0.100727	0.000000	0.035384	0.040217	0.031399	0.053869	0.004538	0.021879	0.008966	0.000148	0.000369	0.020957	0.033465	0.076670	0.030439	0.000074	0.018670	0.084234	0.014390	0.000000	0.031657	0.014648	0.023171	0.038003	0.000000
HIP13671	47241	0.008044	0.017421	0.035753	0.037065	0.100337	0.130184	0.116276	0.000000	0.037700	0.045511	0.032937	0.053195	0.004551	0.017802	0.012362	0.000402	0.000021	0.012277	0.031710	0.062530	0.057027	0.000064	0.022502	0.030863	0.014479	0.000000	0.049745	0.028810	0.019644	0.020618	0.000169
HIP13686	39010	0.007562	0.017816	0.036452	0.035888	0.096693	0.134581	0.111125	0.000000	0.030659	0.044501	0.033555	0.051243	0.003948	0.018200	0.010408	0.000513	0.000051	0.013074	0.031095	0.057908	0.056960	0.000103	0.021533	0.031761	0.011869	0.000000	0.046911	0.042886	0.018303	0.034273	0.000128
HIP13695	19817	0.009991	0.011556	0.020689	0.053035	0.101327	0.149972	0.102841	0.000000	0.029167	0.033456	0.025231	0.051219	0.004693	0.016905	0.012363	0.000151	0.000000	0.030327	0.037190	0.095322	0.015593	0.000050	0.018822	0.034970	0.014028	0.000000	0.035020	0.042489	0.020639	0.032901	0.000050
HIP13699	67816	0.006886	0.013227	0.050696	0.048632	0.089979	0.138065	0.118969	0.000000	0.024655	0.045181	0.027221	0.060281	0.003804	0.019568	0.011133	0.000472	0.000221	0.015321	0.034490	0.054589	0.058408	0.000088	0.023726	0.038369	0.014643	0.000015	0.039887	0.020187	0.018329	0.022738	0.000221
HIP13703	18424	0.016229	0.016609	0.027844	0.054548	0.086192	0.145625	0.105677	0.000000	0.031752	0.054983	0.032349	0.044561	0.004668	0.016663	0.013678	0.000651	0.000054	0.009933	0.027573	0.059705	0.050803	0.000000	0.025619	0.051997	0.015740	0.000000	0.030287	0.020625	0.025510	0.029961	0.000163
HIP13709	54011	0.006554	0.019811	0.036789	0.038992	0.115088	0.146322	0.113755	0.000000	0.025643	0.044324	0.042602	0.048009	0.004647	0.017478	0.009480	0.000444	0.000000	0.014664	0.031494	0.055211	0.062895	0.000037	0.023273	0.031531	0.012923	0.000000	0.040455	0.023569	0.016534	0.017182	0.000296
HIP13710	62911	0.006899	0.013829	0.047814	0.048863	0.083562	0.136320	0.110664	0.000000	0.029772	0.041551	0.038054	0.050548	0.003735	0.013527	0.010714	0.000302	0.000000	0.013956	0.032379	0.062485	0.059560	0.000064	0.024082	0.053266	0.011953	0.000000	0.040947	0.025671	0.017437	0.021777	0.000270
HIP13720	46207	0.007445	0.014435	0.025472	0.041357	0.109594	0.137641	0.113468	0.000022	0.031878	0.038414	0.025083	0.055944	0.004155	0.018872	0.011427	0.000411	0.000000	0.015063	0.031900	0.052092	0.052460	0.000108	0.023200	0.074383	0.019088	0.000022	0.042180	0.003246	0.023027	0.027355	0.000260
HIP13722	26258	0.005751	0.013748	0.033590	0.051756	0.090030	0.147231	0.112651	0.000000	0.021746	0.041778	0.029020	0.056021	0.005065	0.018394	0.009521	0.000647	0.000000	0.014586	0.031038	0.058649	0.054003	0.000038	0.021251	0.044672	0.014434	0.000000	0.053660	0.023498	0.021289	0.025897	0.000038
HIP13736	19783	0.006723	0.017995	0.030127	0.038771	0.105798	0.139918	0.104837	0.000000	0.028459	0.043219	0.022241	0.062528	0.005864	0.021129	0.012384	0.000556	0.000303	0.016277	0.031037	0.046050	0.058080	0.000051	0.022545	0.051913	0.016479	0.000000	0.045443	0.026032	0.021281	0.023657	0.000303
HIP13741	62558	0.006970	0.015857	0.036894	0.037070	0.099795	0.133428	0.110697	0.000000	0.030628	0.047188	0.036670	0.054238	0.005291	0.019981	0.012900	0.000432	0.000336	0.014323	0.034656	0.062054	0.049522	0.000000	0.017807	0.037134	0.014658	0.000000	0.050705	0.026695	0.019134	0.024761	0.000176
HIP13746	27145	0.010683	0.022546	0.029177	0.039897	0.111807	0.150525	0.105065	0.000000	0.027372	0.044428	0.028514	0.053417	0.004347	0.018567	0.013152	0.000589	0.000000	0.012267	0.029913	0.052606	0.042697	0.000037	0.021661	0.050028	0.016909	0.000000	0.039860	0.020372	0.022656	0.030724	0.000184
HIP13749	55867	0.007894	0.014248	0.035280	0.037822	0.102583	0.132350	0.116742	0.000018	0.032005	0.044892	0.035209	0.060197	0.004922	0.021122	0.010650	0.000465	0.000322	0.014964	0.036032	0.067410	0.053878	0.000054	0.017721	0.039755	0.014749	0.000000	0.042530	0.012315	0.020495	0.023377	0.000000
HIP13751	53860	0.006313	0.014686	0.036836	0.034088	0.092685	0.126068	0.116394	0.000000	0.030412	0.043186	0.037672	0.052172	0.004902	0.019848	0.010193	0.000446	0.000000	0.015373	0.034515	0.061251	0.065596	0.000037	0.022688	0.039881	0.015336	0.000000	0.050093	0.026903	0.018715	0.023543	0.000167
HIP13753	994	0.040241	0.009054	0.007042	0.015091	0.093561	0.161972	0.042254	0.000000	0.025151	0.022133	0.002012	0.023139	0.003018	0.019115	0.005030	0.001006	0.000000	0.002012	0.009054	0.021127	0.020121	0.000000	0.021127	0.064386	0.026157	0.000000	0.014085	0.010060	0.131791	0.210262	0.000000
HIP13754	60641	0.009614	0.018948	0.020135	0.025610	0.102307	0.129401	0.114873	0.000000	0.026385	0.043452	0.031596	0.058871	0.003479	0.017364	0.011395	0.000643	0.000000	0.014627	0.035603	0.058343	0.053264	0.000066	0.021471	0.039775	0.014050	0.000000	0.060141	0.049191	0.016721	0.022394	0.000280
HIP13757	58484	0.007438	0.015526	0.039532	0.034727	0.099754	0.132053	0.109637	0.000000	0.031462	0.047090	0.030846	0.056015	0.004087	0.018843	0.011849	0.000598	0.000000	0.014756	0.035839	0.055861	0.062137	0.000051	0.025238	0.038387	0.013782	0.000000	0.053211	0.023767	0.017748	0.019527	0.000239
HIP13760	15900	0.007296	0.011509	0.029371	0.042075	0.094403	0.147736	0.106604	0.000000	0.025157	0.041572	0.033711	0.053585	0.005535	0.017736	0.009686	0.000692	0.000063	0.022830	0.039119	0.073836	0.034780	0.000063	0.022327	0.044843	0.015409	0.000000	0.044025	0.022516	0.026541	0.026792	0.000189
HIP13764	60289	0.011279	0.018080	0.022425	0.029110	0.110567	0.125031	0.094727	0.000017	0.022541	0.047903	0.025610	0.066812	0.004263	0.019506	0.010698	0.000663	0.000017	0.014049	0.037387	0.060857	0.063328	0.000050	0.025809	0.038879	0.019224	0.000017	0.050391	0.033422	0.026141	0.020982	0.000216
HIP13766	11496	0.007307	0.017745	0.031141	0.039927	0.104297	0.140049	0.117780	0.000000	0.025400	0.042884	0.038622	0.063500	0.003566	0.019659	0.011482	0.000609	0.000000	0.016093	0.031402	0.056976	0.061587	0.000087	0.023573	0.046364	0.011917	0.000000	0.038274	0.019833	0.017049	0.012787	0.000087
HIP13769	36067	0.008096	0.018521	0.024066	0.024149	0.113982	0.121829	0.111321	0.000028	0.032939	0.047550	0.035933	0.065129	0.005545	0.022458	0.013891	0.000638	0.000028	0.016663	0.039233	0.067458	0.056062	0.000083	0.021127	0.037319	0.013724	0.000000	0.044445	0.026284	0.012310	0.018965	0.000222
HIP13771	36098	0.006011	0.013685	0.024489	0.034462	0.092387	0.134966	0.100255	0.000000	0.027231	0.041637	0.033797	0.051887	0.003906	0.019946	0.009640	0.000332	0.000000	0.011358	0.027785	0.068508	0.055931	0.000028	0.019752	0.041249	0.015430	0.000000	0.068176	0.047094	0.024129	0.025763	0.000166
HIP13773	32692	0.012113	0.019699	0.016640	0.030680	0.119540	0.137771	0.104857	0.000000	0.030283	0.038664	0.018995	0.059678	0.006607	0.021718	0.015264	0.000428	0.000000	0.011410	0.028264	0.076471	0.042518	0.000000	0.021412	0.044506	0.018292	0.000000	0.041111	0.028417	0.028264	0.026184	0.000214
HIP13774	27703	0.008302	0.015522	0.037685	0.035592	0.092698	0.134859	0.117857	0.000000	0.025557	0.044436	0.034112	0.053857	0.004440	0.021009	0.014114	0.000722	0.000072	0.013861	0.031007	0.061943	0.060246	0.000000	0.024546	0.033029	0.016244	0.000000	0.043533	0.028300	0.020792	0.025340	0.000325
HIP13777	37739	0.006889	0.015024	0.029731	0.037786	0.102758	0.133257	0.106018	0.000053	0.032778	0.044357	0.034686	0.053446	0.003869	0.017568	0.010546	0.000742	0.000000	0.014388	0.037044	0.048703	0.062667	0.000026	0.021834	0.045258	0.012374	0.000000	0.043562	0.042423	0.018442	0.023583	0.000185
HIP13780	51630	0.007670	0.014720	0.036820	0.050746	0.107960	0.156982	0.111234	0.000019	0.033082	0.045574	0.028181	0.061321	0.003699	0.014430	0.009936	0.000407	0.000000	0.014081	0.032171	0.047104	0.052063	0.000097	0.022216	0.037924	0.013810	0.000000	0.039822	0.020569	0.019485	0.017742	0.000136
HIP13782	17647	0.005157	0.012127	0.033263	0.045163	0.087834	0.146484	0.109367	0.000000	0.027710	0.046297	0.036493	0.053550	0.005327	0.017963	0.010200	0.000340	0.000057	0.012693	0.028957	0.063524	0.055817	0.000057	0.022440	0.040970	0.016207	0.000000	0.045673	0.028333	0.023233	0.024650	0.000113
HIP13786	85435	0.009797	0.019828	0.025037	0.027670	0.105987	0.135167	0.106022	0.000000	0.028665	0.047077	0.033534	0.062082	0.005185	0.020589	0.010230	0.000363	0.000410	0.011834	0.031966	0.057447	0.068344	0.000082	0.022169	0.049078	0.016059	0.000012	0.046281	0.004729	0.020846	0.033230	0.000281
HIP13789	41876	0.008740	0.017313	0.020465	0.027558	0.099150	0.122863	0.122696	0.000000	0.035295	0.042339	0.033313	0.054852	0.005015	0.018077	0.012012	0.000716	0.000000	0.016955	0.035868	0.067461	0.066482	0.000024	0.024382	0.042817	0.013635	0.000000	0.049026	0.031402	0.018101	0.013301	0.000143
HIP13793	36733	0.008221	0.013884	0.029891	0.034410	0.098331	0.140364	0.102605	0.000027	0.028775	0.043476	0.034356	0.059728	0.005200	0.017722	0.011978	0.000599	0.000000	0.012332	0.030327	0.060409	0.054365	0.000163	0.020036	0.047233	0.016797	0.000000	0.056815	0.025127	0.026488	0.020145	0.000191
HIP13794	31912	0.009464	0.014101	0.032402	0.070632	0.082539	0.144460	0.096703	0.000000	0.027450	0.050733	0.030553	0.039672	0.005421	0.019522	0.011281	0.000783	0.000000	0.010090	0.020463	0.073985	0.047882	0.000031	0.023439	0.043714	0.016890	0.000000	0.024787	0.036820	0.030709	0.035285	0.000188
HIP13796	68351	0.007608	0.017834	0.030387	0.038097	0.095829	0.133912	0.126070	0.000000	0.029934	0.042501	0.032889	0.062281	0.004784	0.020497	0.012714	0.000454	0.000000	0.017893	0.033957	0.056459	0.056415	0.000073	0.023877	0.041960	0.014016	0.000015	0.038756	0.022692	0.016123	0.021741	0.000234
HIP13800	6142	0.014002	0.013025	0.014816	0.040866	0.117877	0.150928	0.086291	0.000000	0.023282	0.030446	0.017584	0.041680	0.003908	0.018724	0.010583	0.000163	0.000000	0.032888	0.036633	0.106154	0.019700	0.000000	0.014979	0.052263	0.023282	0.000000	0.028655	0.005861	0.048681	0.046565	0.000163
HIP13803	48803	0.006782	0.014446	0.046042	0.054013	0.100383	0.158986	0.120013	0.000000	0.032170	0.048235	0.036965	0.045714	0.003996	0.019671	0.010799	0.000451	0.000000	0.012028	0.035695	0.051267	0.045878	0.000041	0.016823	0.027273	0.011659	0.000000	0.037518	0.035899	0.016700	0.010430	0.000123
HIP13806	29760	0.005343	0.013810	0.049731	0.046203	0.093179	0.148589	0.117171	0.000000	0.022614	0.044052	0.034308	0.051478	0.004839	0.018952	0.011290	0.000403	0.000000	0.012534	0.032460	0.055712	0.046237	0.000067	0.017574	0.049194	0.013105	0.000000	0.042339	0.025067	0.018145	0.025470	0.000134
HIP13809	21937	0.010940	0.020240	0.027852	0.041391	0.122122	0.154807	0.108356	0.000000	0.031454	0.050645	0.022063	0.056161	0.005379	0.014223	0.009117	0.000410	0.000000	0.009527	0.023476	0.053471	0.038975	0.000000	0.019374	0.072298	0.017915	0.000000	0.033323	0.005516	0.022246	0.028627	0.000091
HIP13810	10931	0.014546	0.015827	0.020309	0.067514	0.079407	0.178117	0.090111	0.000000	0.016010	0.057451	0.031562	0.036410	0.004300	0.018571	0.008233	0.000732	0.000091	0.006678	0.018571	0.069253	0.037325	0.000183	0.019486	0.056171	0.022596	0.000000	0.026073	0.033117	0.044735	0.026530	0.000091
HIP13812	11982	0.012769	0.014188	0.024453	0.049574	0.088466	0.144967	0.104073	0.000000	0.025622	0.046987	0.021866	0.038558	0.004340	0.021532	0.009598	0.000501	0.000000	0.009264	0.025956	0.054749	0.051911	0.000167	0.023368	0.060007	0.018444	0.000000	0.034051	0.022701	0.037640	0.054165	0.000083
HIP13814	27702	0.013790	0.024294	0.019060	0.030648	0.123746	0.146307	0.103422	0.000000	0.026677	0.041622	0.019638	0.056675	0.004657	0.017038	0.012093	0.000505	0.000000	0.012562	0.028301	0.047109	0.045448	0.000072	0.021695	0.047361	0.019818	0.000000	0.040178	0.026207	0.031911	0.038986	0.000180
HIP13818	40981	0.009419	0.018252	0.032039	0.042947	0.113223	0.158268	0.112808	0.000000	0.025207	0.047607	0.027549	0.056685	0.003685	0.019058	0.012811	0.000561	0.000024	0.013665	0.032796	0.047193	0.052585	0.000024	0.023108	0.038554	0.012786	0.000000	0.038213	0.020253	0.017374	0.023230	0.000073
HIP13822	44279	0.008853	0.017683	0.019513	0.027011	0.107839	0.117663	0.105242	0.000023	0.028411	0.044784	0.034260	0.055896	0.005307	0.018813	0.011202	0.000361	0.000181	0.014905	0.030105	0.062287	0.068497	0.000068	0.021365	0.041080	0.016012	0.000000	0.058944	0.031437	0.024549	0.027598	0.000113
HIP13823	30654	0.008808	0.018725	0.024956	0.029490	0.103021	0.128597	0.111633	0.000033	0.034188	0.044855	0.034808	0.056012	0.004828	0.017877	0.011809	0.000555	0.000000	0.013081	0.040223	0.062374	0.052881	0.000033	0.020324	0.026228	0.013506	0.000000	0.053696	0.048346	0.020682	0.018301	0.000130
HIP13831	26972	0.008639	0.018760	0.036112	0.036519	0.098806	0.136586	0.114415	0.000000	0.031255	0.044824	0.037520	0.052758	0.004486	0.020206	0.012198	0.000630	0.000000	0.015386	0.037557	0.070258	0.054686	0.000074	0.020169	0.030365	0.012383	0.000000	0.043341	0.027621	0.018389	0.015905	0.000148
HIP13833	26301	0.008099	0.016805	0.019847	0.025550	0.110414	0.123265	0.100072	0.000000	0.023535	0.045131	0.033155	0.048173	0.004182	0.018478	0.011368	0.000494	0.000000	0.013688	0.034067	0.056728	0.060720	0.000038	0.023953	0.039428	0.015094	0.000000	0.071176	0.050188	0.022547	0.023687	0.000114
HIP13847	10605	0.008298	0.020745	0.024234	0.031966	0.118718	0.139085	0.112588	0.000000	0.027534	0.044130	0.041678	0.065158	0.004998	0.020273	0.011221	0.000660	0.000000	0.019519	0.037435	0.056106	0.041207	0.000000	0.022725	0.044413	0.012730	0.000000	0.035361	0.020085	0.019519	0.019425	0.000189
HIP13848	19481	0.005390	0.012474	0.056619	0.044351	0.094194	0.142498	0.126585	0.000000	0.032185	0.043222	0.037318	0.060007	0.006057	0.015143	0.010215	0.000308	0.000000	0.015092	0.030440	0.056825	0.059905	0.000051	0.020122	0.036240	0.012268	0.000051	0.040912	0.004928	0.016016	0.020430	0.000154
HIP13852	28633	0.007753	0.016764	0.020326	0.024377	0.101072	0.115845	0.109035	0.000000	0.032061	0.044110	0.030769	0.056369	0.004610	0.017777	0.013621	0.000768	0.000000	0.016904	0.034855	0.066706	0.075542	0.000070	0.027660	0.038976	0.014110	0.000000	0.049733	0.026927	0.023749	0.029302	0.000210
HIP13853	89835	0.007736	0.018400	0.024489	0.027005	0.101787	0.133100	0.113107	0.000000	0.026259	0.044660	0.038292	0.061012	0.004876	0.018245	0.011109	0.000278	0.000000	0.013480	0.032370	0.073023	0.057940	0.000056	0.025736	0.054934	0.015751	0.000022	0.046040	0.004831	0.019113	0.026192	0.000156
HIP13854	11106	0.008644	0.013776	0.026382	0.041419	0.096164	0.140194	0.105889	0.000090	0.030074	0.044931	0.036827	0.052314	0.005132	0.019719	0.010445	0.000450	0.000180	0.018999	0.036467	0.076355	0.033675	0.000000	0.019719	0.054925	0.014947	0.000000	0.041329	0.029083	0.020259	0.021610	0.000000
HIP13856	72060	0.007064	0.016583	0.042381	0.035359	0.103220	0.138579	0.126603	0.000000	0.031238	0.045629	0.030530	0.062046	0.004052	0.018762	0.010630	0.000555	0.000028	0.017569	0.033333	0.055926	0.059381	0.000014	0.025160	0.041396	0.013239	0.000000	0.038815	0.006592	0.015154	0.019997	0.000167
HIP13857	16183	0.010134	0.007786	0.018105	0.055923	0.098128	0.146450	0.087746	0.000000	0.037694	0.031453	0.022431	0.041216	0.005500	0.017796	0.011246	0.000185	0.000124	0.030711	0.035469	0.108015	0.011679	0.000062	0.014583	0.045418	0.015510	0.000000	0.031391	0.025830	0.035408	0.053822	0.000185
HIP13859	33621	0.007793	0.017073	0.035960	0.038666	0.102763	0.134470	0.121501	0.000000	0.035751	0.040481	0.028405	0.061569	0.004967	0.020553	0.009964	0.000446	0.000387	0.015526	0.033550	0.052051	0.063651	0.000059	0.024449	0.044883	0.011778	0.000000	0.038101	0.019750	0.011362	0.024062	0.000030
HIP13860	39046	0.015699	0.016109	0.021257	0.037776	0.095170	0.143216	0.089023	0.000026	0.032577	0.051606	0.034344	0.043871	0.005660	0.021411	0.009783	0.000538	0.000000	0.009425	0.022614	0.073887	0.049915	0.000026	0.023972	0.058726	0.017620	0.000000	0.030502	0.023690	0.031399	0.039953	0.000205
HIP13865	22584	0.005402	0.017490	0.042862	0.039098	0.105960	0.131598	0.114594	0.000000	0.030508	0.042951	0.037991	0.061061	0.005004	0.017003	0.009033	0.000708	0.000000	0.012132	0.033431	0.065179	0.066507	0.000000	0.021608	0.039364	0.011291	0.000000	0.035910	0.005048	0.019881	0.028029	0.000354
HIP13869	26427	0.010557	0.015590	0.017066	0.032278	0.117039	0.146555	0.098876	0.000038	0.029969	0.042116	0.034434	0.051160	0.004389	0.017633	0.010671	0.000530	0.000000	0.022212	0.040829	0.068339	0.026299	0.000076	0.020699	0.047527	0.013736	0.000000	0.041473	0.048965	0.021455	0.019412	0.000076
HIP13871	45077	0.006811	0.015196	0.036782	0.038201	0.092996	0.131176	0.128580	0.000022	0.031568	0.041618	0.038800	0.051667	0.003394	0.017881	0.011425	0.000688	0.000000	0.015041	0.035761	0.059764	0.065444	0.000089	0.022584	0.038223	0.011270	0.000000	0.038867	0.025800	0.017636	0.022628	0.000089
HIP13875	21300	0.010000	0.014131	0.026338	0.045399	0.098404	0.140657	0.098498	0.000000	0.036432	0.041315	0.031174	0.052864	0.004507	0.017606	0.012817	0.000423	0.000000	0.025587	0.040845	0.075305	0.027746	0.000047	0.023709	0.032488	0.012300	0.000000	0.039718	0.041596	0.022629	0.027324	0.000141
HIP13877	56804	0.008556	0.016249	0.030790	0.041370	0.096050	0.135589	0.110274	0.000000	0.028959	0.047197	0.026283	0.055947	0.005281	0.018995	0.012270	0.000458	0.000000	0.014119	0.034100	0.055172	0.055471	0.000053	0.024910	0.035402	0.015439	0.000018	0.056616	0.027340	0.020632	0.026266	0.000194
HIP13880	32358	0.011002	0.015730	0.036529	0.063199	0.088355	0.151245	0.107670	0.000000	0.033500	0.050868	0.030472	0.045800	0.004265	0.019810	0.008993	0.000649	0.000000	0.009673	0.023765	0.070616	0.051425	0.000062	0.022158	0.063076	0.017306	0.000000	0.025187	0.004203	0.024507	0.019748	0.000185
